id,speciality_code,test_code,name_uz,name_cy,name_ru,name_en,created_at,updated_at,admission,type,year,subject_1,subject_2,subject_3
40946,5231600,,Inson resurslarini boshqarish,Inson resurslarini boshqarish,Inson resurslarini boshqarish,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:120;s:7:""place_c"";d:8.5;s:7:""place_p"";i:15;s:10:""ball_con_c"";d:124.2;s:10:""ball_con_p"";d:130.30000000000001;s:14:""avg_ball_con_c"";d:139.80000000000001;s:14:""avg_ball_con_p"";d:141.19999999999999;s:10:""ball_gra_c"";d:171.09999999999999;s:10:""ball_gra_p"";d:163.09999999999999;s:14:""avg_ball_gra_c"";d:189.69999999999999;s:14:""avg_ball_gra_p"";d:184.40000000000001;}",0,2020,101,21,22
40947,5321000,,Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:100;s:7:""place_c"";i:13;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:158.09999999999999;s:10:""ball_con_p"";d:145.30000000000001;s:14:""avg_ball_con_c"";d:177.19999999999999;s:14:""avg_ball_con_p"";d:161.59999999999999;s:10:""ball_gra_c"";d:215.30000000000001;s:10:""ball_gra_p"";d:194.09999999999999;s:14:""avg_ball_gra_c"";d:219.19999999999999;s:14:""avg_ball_gra_p"";d:205.09999999999999;}",0,2020,101,21,22
40948,5330501,,Kompyuter injiniringi: “Kompyuter injiniringi”,Kompyuter injiniringi: “Kompyuter injiniringi”,Kompyuter injiniringi: “Kompyuter injiniringi”,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:30;s:7:""place_c"";d:9.5;s:7:""place_p"";i:5;s:10:""ball_con_c"";d:143.09999999999999;s:10:""ball_con_p"";d:130.09999999999999;s:14:""avg_ball_con_c"";d:155.09999999999999;s:14:""avg_ball_con_p"";d:140.5;s:10:""ball_gra_c"";d:179.19999999999999;s:10:""ball_gra_p"";d:161.19999999999999;s:14:""avg_ball_gra_c"";d:195.09999999999999;s:14:""avg_ball_gra_p"";d:183.09999999999999;}",0,2020,101,21,22
40949,5330502,,Kompyuter injiniringi: AT-Servis,Kompyuter injiniringi: AT-Servis,Kompyuter injiniringi: AT-Servis,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:20;s:7:""place_c"";i:9;s:7:""place_p"";i:16;s:10:""ball_con_c"";d:136.19999999999999;s:10:""ball_con_p"";d:127.3;s:14:""avg_ball_con_c"";d:147.5;s:14:""avg_ball_con_p"";d:150;s:10:""ball_gra_c"";d:170.09999999999999;s:10:""ball_gra_p"";d:195.5;s:14:""avg_ball_gra_c"";d:189.09999999999999;s:14:""avg_ball_gra_p"";d:206;}",0,2020,101,21,22
40950,5610200,,Mehmonxona xo‘jaligini tashkil etish va boshqarish,Mehmonxona xo‘jaligini tashkil etish va boshqarish,Mehmonxona xo‘jaligini tashkil etish va boshqarish,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:30;s:7:""place_c"";d:14.5;s:7:""place_p"";d:8.5;s:10:""ball_con_c"";d:145.30000000000001;s:10:""ball_con_p"";d:157.5;s:14:""avg_ball_con_c"";d:155.40000000000001;s:14:""avg_ball_con_p"";d:175.09999999999999;s:10:""ball_gra_c"";d:175.5;s:10:""ball_gra_p"";d:210.19999999999999;s:14:""avg_ball_gra_c"";d:192.69999999999999;s:14:""avg_ball_gra_p"";d:215.80000000000001;}",0,2020,101,21,22
40951,5610300,,Turizm (faoliyat yo‘nalishlari bo‘yicha ),Turizm (faoliyat yo‘nalishlari bo‘yicha ),Turizm (faoliyat yo‘nalishlari bo‘yicha ),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:110;s:7:""place_c"";d:5.5;s:7:""place_p"";d:15.5;s:10:""ball_con_c"";d:160.09999999999999;s:10:""ball_con_p"";d:135.30000000000001;s:14:""avg_ball_con_c"";d:166.09999999999999;s:14:""avg_ball_con_p"";d:157.30000000000001;s:10:""ball_gra_c"";d:178.19999999999999;s:10:""ball_gra_p"";d:201.19999999999999;s:14:""avg_ball_gra_c"";d:194.5;s:14:""avg_ball_gra_p"";d:209.80000000000001;}",0,2020,101,21,22
40952,5610502,,Sport faoliyati: boks,Sport faoliyati: boks,Sport faoliyati: boks,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:50;s:7:""place_c"";i:12;s:7:""place_p"";d:10.5;s:10:""ball_con_c"";d:154.09999999999999;s:10:""ball_con_p"";d:143.19999999999999;s:14:""avg_ball_con_c"";d:159.80000000000001;s:14:""avg_ball_con_p"";d:161.19999999999999;s:10:""ball_gra_c"";d:171.19999999999999;s:10:""ball_gra_p"";d:197.19999999999999;s:14:""avg_ball_gra_c"";d:189.80000000000001;s:14:""avg_ball_gra_p"";d:207.09999999999999;}",0,2020,101,21,22
40953,5610513,,Sport faoliyati: futbol,Sport faoliyati: futbol,Sport faoliyati: futbol,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:70;s:7:""place_c"";d:4.5;s:7:""place_p"";d:8.5;s:10:""ball_con_c"";d:144.30000000000001;s:10:""ball_con_p"";d:141.19999999999999;s:14:""avg_ball_con_c"";d:150.90000000000001;s:14:""avg_ball_con_p"";d:165.90000000000001;s:10:""ball_gra_c"";d:164.09999999999999;s:10:""ball_gra_p"";d:215.30000000000001;s:14:""avg_ball_gra_c"";d:185.09999999999999;s:14:""avg_ball_gra_p"";d:219.19999999999999;}",0,2020,101,21,22
40954,5611501,,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:90;s:7:""place_c"";i:15;s:7:""place_p"";d:16.5;s:10:""ball_con_c"";d:139.30000000000001;s:10:""ball_con_p"";d:153.30000000000001;s:14:""avg_ball_con_c"";d:150;s:14:""avg_ball_con_p"";d:170.59999999999999;s:10:""ball_gra_c"";d:171.30000000000001;s:10:""ball_gra_p"";d:205.30000000000001;s:14:""avg_ball_gra_c"";d:189.90000000000001;s:14:""avg_ball_gra_p"";d:212.5;}",0,2020,101,21,22
40955,5630100,,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:60;s:7:""place_c"";i:15;s:7:""place_p"";i:16;s:10:""ball_con_c"";d:159.30000000000001;s:10:""ball_con_p"";d:157.19999999999999;s:14:""avg_ball_con_c"";d:168.90000000000001;s:14:""avg_ball_con_p"";d:160.90000000000001;s:10:""ball_gra_c"";d:188.19999999999999;s:10:""ball_gra_p"";d:168.19999999999999;s:14:""avg_ball_gra_c"";d:201.09999999999999;s:14:""avg_ball_gra_p"";d:187.80000000000001;}",0,2020,101,21,22
40956,5112501,,O‘zga tilli guruhlarda rus tili (o‘zbek guruhlari uchun),O‘zga tilli guruhlarda rus tili (o‘zbek guruhlari uchun),O‘zga tilli guruhlarda rus tili (o‘zbek guruhlari uchun),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:20;s:7:""place_c"";i:16;s:7:""place_p"";i:14;s:10:""ball_con_c"";d:150.09999999999999;s:10:""ball_con_p"";d:126.3;s:14:""avg_ball_con_c"";d:154.40000000000001;s:14:""avg_ball_con_p"";d:148.30000000000001;s:10:""ball_gra_c"";d:163.09999999999999;s:10:""ball_gra_p"";d:192.30000000000001;s:14:""avg_ball_gra_c"";d:184.40000000000001;s:14:""avg_ball_gra_p"";d:203.90000000000001;}",0,2020,101,21,22
40957,5120102,,Filologiya va tillarni o‘qitish: rus tili,Filologiya va tillarni o‘qitish: rus tili,Filologiya va tillarni o‘qitish: rus tili,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:50;s:7:""place_c"";d:11.5;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:153.19999999999999;s:10:""ball_con_p"";d:128.09999999999999;s:14:""avg_ball_con_c"";d:170.30000000000001;s:14:""avg_ball_con_p"";d:145.5;s:10:""ball_gra_c"";d:204.5;s:10:""ball_gra_p"";d:180.30000000000001;s:14:""avg_ball_gra_c"";d:212;s:14:""avg_ball_gra_p"";d:195.90000000000001;}",0,2020,101,21,22
40958,5111304,,Ona tili va adabiyoti: qirg‘iz tili va adabiyoti,Ona tili va adabiyoti: qirg‘iz tili va adabiyoti,Ona tili va adabiyoti: qirg‘iz tili va adabiyoti,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:80;s:7:""quote_p"";d:70;s:7:""place_c"";i:14;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:150.30000000000001;s:10:""ball_con_p"";d:136.19999999999999;s:14:""avg_ball_con_c"";d:170.90000000000001;s:14:""avg_ball_con_p"";d:158.19999999999999;s:10:""ball_gra_c"";d:212.19999999999999;s:10:""ball_gra_p"";d:202.09999999999999;s:14:""avg_ball_gra_c"";d:217.09999999999999;s:14:""avg_ball_gra_p"";d:210.40000000000001;}",0,2020,101,21,22
40959,5111200,,O‘zbek tili va adabiyoti,O‘zbek tili va adabiyoti,O‘zbek tili va adabiyoti,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:40;s:7:""place_c"";i:6;s:7:""place_p"";i:12;s:10:""ball_con_c"";d:124.3;s:10:""ball_con_p"";d:125.09999999999999;s:14:""avg_ball_con_c"";d:151.59999999999999;s:14:""avg_ball_con_p"";d:150.80000000000001;s:10:""ball_gra_c"";d:206.30000000000001;s:10:""ball_gra_p"";d:202.19999999999999;s:14:""avg_ball_gra_c"";d:213.19999999999999;s:14:""avg_ball_gra_p"";d:210.5;}",0,2020,101,21,22
40960,5120201,,Tarjima nazariyasi va amaliyoti: ingliz tili,Tarjima nazariyasi va amaliyoti: ingliz tili,Tarjima nazariyasi va amaliyoti: ingliz tili,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:20;s:7:""place_c"";d:14.5;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:158;s:10:""ball_con_p"";d:128.09999999999999;s:14:""avg_ball_con_c"";d:164.40000000000001;s:14:""avg_ball_con_p"";d:141.59999999999999;s:10:""ball_gra_c"";d:177.09999999999999;s:10:""ball_gra_p"";d:168.5;s:14:""avg_ball_gra_c"";d:193.69999999999999;s:14:""avg_ball_gra_p"";d:188;}",0,2020,101,21,22
40961,5611600,,Noshirlik ishi,Noshirlik ishi,Noshirlik ishi,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:110;s:7:""place_c"";i:6;s:7:""place_p"";d:5.5;s:10:""ball_con_c"";d:141.09999999999999;s:10:""ball_con_p"";d:159.09999999999999;s:14:""avg_ball_con_c"";d:164.90000000000001;s:14:""avg_ball_con_p"";d:170.80000000000001;s:10:""ball_gra_c"";d:212.5;s:10:""ball_gra_p"";d:194.09999999999999;s:14:""avg_ball_gra_c"";d:217.30000000000001;s:14:""avg_ball_gra_p"";d:205.09999999999999;}",0,2020,101,21,22
40962,5112400,,O‘zga tilli guruhlarda o‘zbek tili,O‘zga tilli guruhlarda o‘zbek tili,O‘zga tilli guruhlarda o‘zbek tili,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:50;s:7:""place_c"";i:7;s:7:""place_p"";i:9;s:10:""ball_con_c"";d:157.09999999999999;s:10:""ball_con_p"";d:141.09999999999999;s:14:""avg_ball_con_c"";d:175.40000000000001;s:14:""avg_ball_con_p"";d:156.90000000000001;s:10:""ball_gra_c"";d:212.09999999999999;s:10:""ball_gra_p"";d:188.5;s:14:""avg_ball_gra_c"";d:217.09999999999999;s:14:""avg_ball_gra_p"";d:201.30000000000001;}",0,2020,101,21,22
40963,5120209,,Tarjima nazariyasi va amaliyoti: rus tili,Tarjima nazariyasi va amaliyoti: rus tili,Tarjima nazariyasi va amaliyoti: rus tili,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:80;s:7:""place_c"";d:8.5;s:7:""place_p"";d:9.5;s:10:""ball_con_c"";d:126.2;s:10:""ball_con_p"";d:146.09999999999999;s:14:""avg_ball_con_c"";d:140.80000000000001;s:14:""avg_ball_con_p"";d:157.69999999999999;s:10:""ball_gra_c"";d:170.09999999999999;s:10:""ball_gra_p"";d:181;s:14:""avg_ball_gra_c"";d:189.09999999999999;s:14:""avg_ball_gra_p"";d:196.30000000000001;}",0,2020,101,21,22
40964,5230100,,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:110;s:7:""place_c"";d:13.5;s:7:""place_p"";i:7;s:10:""ball_con_c"";d:122.2;s:10:""ball_con_p"";d:157.09999999999999;s:14:""avg_ball_con_c"";d:142.19999999999999;s:14:""avg_ball_con_p"";d:173.5;s:10:""ball_gra_c"";d:182.19999999999999;s:10:""ball_gra_p"";d:206.30000000000001;s:14:""avg_ball_gra_c"";d:197.09999999999999;s:14:""avg_ball_gra_p"";d:213.19999999999999;}",0,2020,101,21,22
40965,5230200,,Menejment (tarmoqlar va sohalar bo‘yicha),Menejment (tarmoqlar va sohalar bo‘yicha),Menejment (tarmoqlar va sohalar bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:40;s:7:""place_c"";d:9.5;s:7:""place_p"";i:16;s:10:""ball_con_c"";d:160.30000000000001;s:10:""ball_con_p"";d:126.5;s:14:""avg_ball_con_c"";d:175.90000000000001;s:14:""avg_ball_con_p"";d:153.69999999999999;s:10:""ball_gra_c"";d:207.09999999999999;s:10:""ball_gra_p"";d:208.09999999999999;s:14:""avg_ball_gra_c"";d:213.69999999999999;s:14:""avg_ball_gra_p"";d:214.40000000000001;}",0,2020,101,21,22
40966,5230900,,Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:30;s:7:""place_c"";d:4.5;s:7:""place_p"";i:5;s:10:""ball_con_c"";d:131.30000000000001;s:10:""ball_con_p"";d:147.30000000000001;s:14:""avg_ball_con_c"";d:155.59999999999999;s:14:""avg_ball_con_p"";d:158;s:10:""ball_gra_c"";d:204.19999999999999;s:10:""ball_gra_p"";d:179.5;s:14:""avg_ball_gra_c"";d:211.80000000000001;s:14:""avg_ball_gra_p"";d:195.30000000000001;}",0,2020,101,21,22
40967,5310200,,Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:30;s:7:""place_c"";d:8.5;s:7:""place_p"";i:9;s:10:""ball_con_c"";d:147.30000000000001;s:10:""ball_con_p"";d:141.09999999999999;s:14:""avg_ball_con_c"";d:161.59999999999999;s:14:""avg_ball_con_p"";d:162.80000000000001;s:10:""ball_gra_c"";d:190.09999999999999;s:10:""ball_gra_p"";d:206.30000000000001;s:14:""avg_ball_gra_c"";d:202.40000000000001;s:14:""avg_ball_gra_p"";d:213.19999999999999;}",0,2020,101,21,22
40968,5310500,,Avtomobilsozlik va traktorsozlik,Avtomobilsozlik va traktorsozlik,Avtomobilsozlik va traktorsozlik,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:80;s:7:""place_c"";i:8;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:160.09999999999999;s:10:""ball_con_p"";d:121.3;s:14:""avg_ball_con_c"";d:161.09999999999999;s:14:""avg_ball_con_p"";d:145.90000000000001;s:10:""ball_gra_c"";d:163.09999999999999;s:10:""ball_gra_p"";d:195.09999999999999;s:14:""avg_ball_gra_c"";d:184.40000000000001;s:14:""avg_ball_gra_p"";d:205.69999999999999;}",0,2020,101,21,22
40969,5310600,,Transport vositalari muhandisligi (turlari bo‘yicha),Transport vositalari muhandisligi (turlari bo‘yicha),Transport vositalari muhandisligi (turlari bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:120;s:7:""place_c"";d:15.5;s:7:""place_p"";d:4.5;s:10:""ball_con_c"";d:137.30000000000001;s:10:""ball_con_p"";d:123;s:14:""avg_ball_con_c"";d:156.59999999999999;s:14:""avg_ball_con_p"";d:150;s:10:""ball_gra_c"";d:195.19999999999999;s:10:""ball_gra_p"";d:204;s:14:""avg_ball_gra_c"";d:205.80000000000001;s:14:""avg_ball_gra_p"";d:211.69999999999999;}",0,2020,101,21,22
40970,5310700,,"Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)","Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)","Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)",,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:70;s:7:""place_c"";i:10;s:7:""place_p"";i:6;s:10:""ball_con_c"";d:142.09999999999999;s:10:""ball_con_p"";d:120.2;s:14:""avg_ball_con_c"";d:162.09999999999999;s:14:""avg_ball_con_p"";d:148.80000000000001;s:10:""ball_gra_c"";d:202;s:10:""ball_gra_p"";d:206.09999999999999;s:14:""avg_ball_gra_c"";d:210.30000000000001;s:14:""avg_ball_gra_p"";d:213.09999999999999;}",0,2020,101,21,22
40971,5310900,,"Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)","Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)","Metrologiya, standartlashtirish va mahsulot sifati menejmenti (tarmoqlar bo‘yicha)",,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:100;s:7:""quote_p"";d:60;s:7:""place_c"";d:11.5;s:7:""place_p"";d:7.5;s:10:""ball_con_c"";d:132.30000000000001;s:10:""ball_con_p"";d:149.09999999999999;s:14:""avg_ball_con_c"";d:155.19999999999999;s:14:""avg_ball_con_p"";d:168.80000000000001;s:10:""ball_gra_c"";d:201.09999999999999;s:10:""ball_gra_p"";d:208.30000000000001;s:14:""avg_ball_gra_c"";d:209.69999999999999;s:14:""avg_ball_gra_p"";d:214.5;}",0,2020,101,21,22
40972,5311000,,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:70;s:7:""place_c"";i:9;s:7:""place_p"";i:5;s:10:""ball_con_c"";d:130.5;s:10:""ball_con_p"";d:139.09999999999999;s:14:""avg_ball_con_c"";d:141.69999999999999;s:14:""avg_ball_con_p"";d:152.80000000000001;s:10:""ball_gra_c"";d:164.19999999999999;s:10:""ball_gra_p"";d:180.09999999999999;s:14:""avg_ball_gra_c"";d:185.09999999999999;s:14:""avg_ball_gra_p"";d:195.69999999999999;}",0,2020,101,21,22
40973,5312100,,Energiya tejamkorligi va energoaudit,Energiya tejamkorligi va energoaudit,Energiya tejamkorligi va energoaudit,,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:30;s:7:""place_c"";d:10.5;s:7:""place_p"";d:10.5;s:10:""ball_con_c"";d:133.09999999999999;s:10:""ball_con_p"";d:140.09999999999999;s:14:""avg_ball_con_c"";d:144.5;s:14:""avg_ball_con_p"";d:154.09999999999999;s:10:""ball_gra_c"";d:167.30000000000001;s:10:""ball_gra_p"";d:182.09999999999999;s:14:""avg_ball_gra_c"";d:187.19999999999999;s:14:""avg_ball_gra_p"";d:197.09999999999999;}",0,2020,101,21,22
40974,5312400,,Muqobil energiya manbalari (turlari bo‘yicha),Muqobil energiya manbalari (turlari bo‘yicha),Muqobil energiya manbalari (turlari bo‘yicha),,2020-07-12 16:42:55,2020-07-12 16:42:55,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:30;s:7:""place_c"";d:5.5;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:157.09999999999999;s:10:""ball_con_p"";d:130.5;s:14:""avg_ball_con_c"";d:177.09999999999999;s:14:""avg_ball_con_p"";d:160;s:10:""ball_gra_c"";d:217.09999999999999;s:10:""ball_gra_p"";d:219;s:14:""avg_ball_gra_c"";d:220.40000000000001;s:14:""avg_ball_gra_p"";d:221.69999999999999;}",0,2020,101,21,22
